date,commodity,contract,settlement_eur
2013-07-02,ele,CAL14,37.5
2013-07-03,ele,CAL14,37.15
2013-07-07,ele,CAL14,37.2
2013-07-08,ele,CAL14,36.9
2013-07-09,ele,CAL14,36.7
2013-07-10,ele,CAL14,36.8
2013-07-11,ele,CAL14,36.8
2013-07-14,ele,CAL14,36.75
2013-07-15,ele,CAL14,37.0
2013-07-16,ele,CAL14,36.8
2013-07-17,ele,CAL14,36.6
2013-07-18,ele,CAL14,36.5
2013-07-21,ele,CAL14,36.55
2013-07-22,ele,CAL14,36.55
2013-07-23,ele,CAL14,36.65
2013-07-24,ele,CAL14,36.6
2013-07-25,ele,CAL14,36.45
2013-07-28,ele,CAL14,36.35
2013-07-29,ele,CAL14,36.15
2013-07-30,ele,CAL14,35.8
2013-07-31,ele,CAL14,35.7
2013-08-01,ele,CAL14,35.6
2013-08-04,ele,CAL14,35.45
2013-08-05,ele,CAL14,35.45
2013-08-06,ele,CAL14,35.5
2013-08-07,ele,CAL14,35.6
2013-08-08,ele,CAL14,35.75
2013-08-11,ele,CAL14,35.75
2013-08-12,ele,CAL14,35.5
2013-08-13,ele,CAL14,35.65
2013-08-14,ele,CAL14,35.85
2013-08-15,ele,CAL14,35.7
2013-08-18,ele,CAL14,35.5
2013-08-19,ele,CAL14,35.55
2013-08-20,ele,CAL14,35.6
2013-08-21,ele,CAL14,35.8
2013-08-22,ele,CAL14,35.75
2013-08-25,ele,CAL14,35.6
2013-08-26,ele,CAL14,35.7
2013-08-27,ele,CAL14,35.75
2013-08-28,ele,CAL14,35.7
2013-09-01,ele,CAL14,36.3
2013-09-02,ele,CAL14,36.35
2013-09-03,ele,CAL14,36.8
2013-09-04,ele,CAL14,37.4
2013-09-05,ele,CAL14,37.8
2013-09-08,ele,CAL14,37.7
2013-09-09,ele,CAL14,37.5
2013-09-10,ele,CAL14,37.7
2013-09-11,ele,CAL14,38.25
2013-09-12,ele,CAL14,38.5
2013-09-15,ele,CAL14,38.45
2013-09-16,ele,CAL14,38.2
2013-09-17,ele,CAL14,38.5
2013-09-18,ele,CAL14,37.85
2013-09-19,ele,CAL14,37.6
2013-09-22,ele,CAL14,37.9
2013-09-23,ele,CAL14,37.75
2013-09-24,ele,CAL14,38.0
2013-09-25,ele,CAL14,38.05
2013-09-26,ele,CAL14,37.8
2013-09-29,ele,CAL14,37.3
2013-09-30,ele,CAL14,37.15
2013-10-01,ele,CAL14,37.3
2013-10-02,ele,CAL14,37.25
2013-10-03,ele,CAL14,37.2
2013-10-06,ele,CAL14,37.35
2013-10-07,ele,CAL14,37.1
2013-10-08,ele,CAL14,36.8
2013-10-09,ele,CAL14,36.6
2013-10-10,ele,CAL14,36.4
2013-10-13,ele,CAL14,36.25
2013-10-14,ele,CAL14,36.55
2013-10-15,ele,CAL14,37.05
2013-10-16,ele,CAL14,37.2
2013-10-17,ele,CAL14,37.15
2013-10-20,ele,CAL14,37.0
2013-10-21,ele,CAL14,36.8
2013-10-22,ele,CAL14,36.8
2013-10-23,ele,CAL14,36.8
2013-10-24,ele,CAL14,36.85
2013-10-28,ele,CAL14,36.6
2013-10-29,ele,CAL14,36.8
2013-10-30,ele,CAL14,36.6
2013-10-31,ele,CAL14,36.45
2013-11-03,ele,CAL14,36.5
2013-11-04,ele,CAL14,36.75
2013-11-05,ele,CAL14,36.9
2013-11-06,ele,CAL14,37.0
2013-11-07,ele,CAL14,37.0
2013-11-10,ele,CAL14,36.95
2013-11-11,ele,CAL14,36.7
2013-11-12,ele,CAL14,36.55
2013-11-13,ele,CAL14,36.6
2013-11-14,ele,CAL14,36.55
2013-11-17,ele,CAL14,36.5
2013-11-18,ele,CAL14,36.5
2013-11-19,ele,CAL14,36.6
2013-11-20,ele,CAL14,36.45
2013-11-21,ele,CAL14,36.4
2013-11-24,ele,CAL14,36.2
2013-11-25,ele,CAL14,36.35
2013-11-26,ele,CAL14,36.3
2013-11-27,ele,CAL14,36.05
2013-11-28,ele,CAL14,35.2
2013-12-01,ele,CAL14,35.4
2013-12-02,ele,CAL14,35.5
2013-12-03,ele,CAL14,35.4
2013-12-04,ele,CAL14,35.8
2013-12-05,ele,CAL14,35.95
2013-12-08,ele,CAL14,35.75
2013-12-09,ele,CAL14,35.85
2013-12-10,ele,CAL14,35.8
2013-12-11,ele,CAL14,35.7
2013-12-12,ele,CAL14,35.85
2013-12-15,ele,CAL14,35.8
2013-12-16,ele,CAL14,35.75
2013-12-17,ele,CAL14,35.85
2013-12-18,ele,CAL14,35.95
2013-12-19,ele,CAL14,35.7
2013-12-22,ele,CAL14,35.6
2013-12-26,ele,CAL14,35.7
2013-12-29,ele,CAL14,35.4
2013-12-30,ele,CAL14,35.35
2014-01-01,ele,CAL15,35.0
2014-01-02,ele,CAL15,35.2
2014-01-05,ele,CAL15,35.15
2014-01-06,ele,CAL15,34.95
2014-01-07,ele,CAL15,35.1
2014-01-08,ele,CAL15,35.1
2014-01-09,ele,CAL15,34.95
2014-01-12,ele,CAL15,35.0
2014-01-13,ele,CAL15,35.05
2014-01-14,ele,CAL15,35.05
2014-01-15,ele,CAL15,35.45
2014-01-16,ele,CAL15,35.85
2014-01-19,ele,CAL15,35.65
2014-01-20,ele,CAL15,35.55
2014-01-21,ele,CAL15,35.65
2014-01-22,ele,CAL15,35.6
2014-01-23,ele,CAL15,35.75
2014-01-26,ele,CAL15,35.65
2014-01-27,ele,CAL15,35.75
2014-01-28,ele,CAL15,35.55
2014-01-29,ele,CAL15,35.5
2014-01-30,ele,CAL15,35.4
2014-02-02,ele,CAL15,35.35
2014-02-03,ele,CAL15,35.5
2014-02-04,ele,CAL15,35.65
2014-02-05,ele,CAL15,35.8
2014-02-06,ele,CAL15,35.75
2014-02-09,ele,CAL15,35.75
2014-02-10,ele,CAL15,35.6
2014-02-11,ele,CAL15,35.7
2014-02-12,ele,CAL15,35.7
2014-02-13,ele,CAL15,35.7
2014-02-16,ele,CAL15,35.8
2014-02-17,ele,CAL15,35.85
2014-02-18,ele,CAL15,35.7
2014-02-19,ele,CAL15,35.55
2014-02-20,ele,CAL15,35.45
2014-02-23,ele,CAL15,35.2
2014-02-24,ele,CAL15,34.3
2014-02-25,ele,CAL15,34.45
2014-02-26,ele,CAL15,34.6
2014-02-27,ele,CAL15,35.0
2014-03-02,ele,CAL15,35.5
2014-03-03,ele,CAL15,35.2
2014-03-04,ele,CAL15,35.1
2014-03-05,ele,CAL15,35.15
2014-03-06,ele,CAL15,35.2
2014-03-09,ele,CAL15,35.05
2014-03-10,ele,CAL15,34.85
2014-03-11,ele,CAL15,34.7
2014-03-12,ele,CAL15,34.65
2014-03-13,ele,CAL15,34.6
2014-03-16,ele,CAL15,34.35
2014-03-17,ele,CAL15,34.3
2014-03-18,ele,CAL15,34.25
2014-03-19,ele,CAL15,34.35
2014-03-20,ele,CAL15,34.5
2014-03-23,ele,CAL15,34.3
2014-03-24,ele,CAL15,34.1
2014-03-25,ele,CAL15,34.0
2014-03-26,ele,CAL15,33.7
2014-03-27,ele,CAL15,33.3
2014-03-30,ele,CAL15,33.35
2014-03-31,ele,CAL15,33.45
2014-04-01,ele,CAL15,33.0
2014-04-02,ele,CAL15,32.9
2014-04-03,ele,CAL15,32.9
2014-04-06,ele,CAL15,33.3
2014-04-07,ele,CAL15,33.15
2014-04-08,ele,CAL15,33.2
2014-04-09,ele,CAL15,33.2
2014-04-10,ele,CAL15,33.3
2014-04-13,ele,CAL15,33.6
2014-04-14,ele,CAL15,33.75
2014-04-15,ele,CAL15,34.0
2014-04-16,ele,CAL15,34.0
2014-04-21,ele,CAL15,33.95
2014-04-22,ele,CAL15,33.88
2014-04-23,ele,CAL15,34.1
2014-04-24,ele,CAL15,34.1
2014-04-27,ele,CAL15,34.45
2014-04-28,ele,CAL15,34.05
2014-04-29,ele,CAL15,33.9
2014-05-01,ele,CAL15,34.05
2014-05-04,ele,CAL15,33.9
2014-05-05,ele,CAL15,34.05
2014-05-06,ele,CAL15,33.65
2014-05-08,ele,CAL15,33.75
2014-05-11,ele,CAL15,33.8
2014-05-12,ele,CAL15,33.75
2014-05-13,ele,CAL15,33.75
2014-05-14,ele,CAL15,33.6
2014-05-15,ele,CAL15,33.6
2014-05-18,ele,CAL15,33.5
2014-05-19,ele,CAL15,33.45
2014-05-20,ele,CAL15,33.7
2014-05-21,ele,CAL15,33.65
2014-05-22,ele,CAL15,33.75
2014-05-25,ele,CAL15,33.65
2014-05-26,ele,CAL15,33.75
2014-05-27,ele,CAL15,33.75
2014-05-28,ele,CAL15,33.7
2014-05-29,ele,CAL15,33.7
2014-06-01,ele,CAL15,33.5
2014-06-02,ele,CAL15,33.55
2014-06-03,ele,CAL15,33.55
2014-06-04,ele,CAL15,33.45
2014-06-05,ele,CAL15,33.35
2014-06-08,ele,CAL15,33.3
2014-06-09,ele,CAL15,33.35
2014-06-10,ele,CAL15,33.4
2014-06-11,ele,CAL15,33.5
2014-06-12,ele,CAL15,33.65
2014-06-15,ele,CAL15,33.9
2014-06-16,ele,CAL15,33.8
2014-06-17,ele,CAL15,33.85
2014-06-18,ele,CAL15,33.65
2014-06-19,ele,CAL15,33.75
2014-06-22,ele,CAL15,33.8
2014-06-23,ele,CAL15,33.7
2014-06-24,ele,CAL15,33.6
2014-06-25,ele,CAL15,33.6
2014-06-26,ele,CAL15,33.7
2014-06-29,ele,CAL15,33.75
2014-06-30,ele,CAL15,33.7
2014-07-01,ele,CAL15,33.8
2014-07-02,ele,CAL15,33.75
2014-07-03,ele,CAL15,33.65
2014-07-06,ele,CAL15,33.65
2014-07-07,ele,CAL15,33.65
2014-07-08,ele,CAL15,33.65
2014-07-09,ele,CAL15,33.6
2014-07-10,ele,CAL15,33.75
2014-07-13,ele,CAL15,33.8
2014-07-14,ele,CAL15,33.85
2014-07-15,ele,CAL15,33.9
2014-07-16,ele,CAL15,34.1
2014-07-17,ele,CAL15,34.2
2014-07-20,ele,CAL15,34.25
2014-07-21,ele,CAL15,34.57
2014-07-22,ele,CAL15,34.95
2014-07-23,ele,CAL15,34.85
2014-07-24,ele,CAL15,35.0
2014-07-27,ele,CAL15,35.2
2014-07-28,ele,CAL15,34.6
2014-07-29,ele,CAL15,34.53
2014-07-30,ele,CAL15,34.55
2014-07-31,ele,CAL15,34.65
2014-08-03,ele,CAL15,34.37
2014-08-04,ele,CAL15,34.5
2014-08-05,ele,CAL15,34.75
2014-08-06,ele,CAL15,34.9
2014-08-07,ele,CAL15,34.95
2014-08-10,ele,CAL15,34.85
2014-08-11,ele,CAL15,34.85
2014-08-12,ele,CAL15,35.0
2014-08-13,ele,CAL15,35.0
2014-08-14,ele,CAL15,35.0
2014-08-17,ele,CAL15,34.9
2014-08-18,ele,CAL15,34.6
2014-08-19,ele,CAL15,34.55
2014-08-20,ele,CAL15,34.65
2014-08-21,ele,CAL15,34.8
2014-08-24,ele,CAL15,34.75
2014-08-25,ele,CAL15,34.8
2014-08-26,ele,CAL15,34.75
2014-08-27,ele,CAL15,34.95
2014-08-28,ele,CAL15,34.95
2014-08-31,ele,CAL15,35.05
2014-09-01,ele,CAL15,34.85
2014-09-02,ele,CAL15,34.8
2014-09-03,ele,CAL15,34.75
2014-09-04,ele,CAL15,34.7
2014-09-07,ele,CAL15,34.85
2014-09-08,ele,CAL15,34.5
2014-09-09,ele,CAL15,34.6
2014-09-10,ele,CAL15,34.65
2014-09-11,ele,CAL15,34.7
2014-09-14,ele,CAL15,34.35
2014-09-15,ele,CAL15,34.15
2014-09-16,ele,CAL15,34.1
2014-09-17,ele,CAL15,34.1
2014-09-18,ele,CAL15,34.15
2014-09-21,ele,CAL15,34.15
2014-09-22,ele,CAL15,33.95
2014-09-23,ele,CAL15,34.1
2014-09-24,ele,CAL15,34.14
2014-09-25,ele,CAL15,34.15
2014-09-28,ele,CAL15,33.9
2014-09-29,ele,CAL15,34.05
2014-09-30,ele,CAL15,34.05
2014-10-01,ele,CAL15,34.05
2014-10-02,ele,CAL15,34.0
2014-10-05,ele,CAL15,33.8
2014-10-06,ele,CAL15,33.7
2014-10-07,ele,CAL15,33.8
2014-10-08,ele,CAL15,33.9
2014-10-09,ele,CAL15,33.75
2014-10-12,ele,CAL15,33.4
2014-10-13,ele,CAL15,33.45
2014-10-14,ele,CAL15,33.45
2014-10-15,ele,CAL15,33.7
2014-10-16,ele,CAL15,33.65
2014-10-19,ele,CAL15,33.5
2014-10-20,ele,CAL15,33.45
2014-10-21,ele,CAL15,33.8
2014-10-22,ele,CAL15,33.8
2014-10-23,ele,CAL15,33.75
2014-10-26,ele,CAL15,33.6
2014-10-28,ele,CAL15,33.9
2014-10-29,ele,CAL15,34.05
2014-10-30,ele,CAL15,33.85
2014-11-02,ele,CAL15,33.9
2014-11-03,ele,CAL15,33.8
2014-11-04,ele,CAL15,33.8
2014-11-05,ele,CAL15,33.83
2014-11-06,ele,CAL15,33.95
2014-11-09,ele,CAL15,34.2
2014-11-10,ele,CAL15,34.25
2014-11-11,ele,CAL15,34.25
2014-11-12,ele,CAL15,34.14
2014-11-13,ele,CAL15,34.2
2014-11-17,ele,CAL15,34.8
2014-11-18,ele,CAL15,34.82
2014-11-19,ele,CAL15,34.75
2014-11-20,ele,CAL15,34.75
2014-11-23,ele,CAL15,35.4
2014-11-24,ele,CAL15,35.5
2014-11-25,ele,CAL15,35.55
2014-11-26,ele,CAL15,35.25
2014-11-27,ele,CAL15,34.3
2014-11-30,ele,CAL15,34.5
2014-12-01,ele,CAL15,34.2
2014-12-02,ele,CAL15,34.2
2014-12-03,ele,CAL15,34.1
2014-12-04,ele,CAL15,34.0
2014-12-07,ele,CAL15,33.85
2014-12-08,ele,CAL15,33.95
2014-12-09,ele,CAL15,33.95
2014-12-10,ele,CAL15,33.75
2014-12-11,ele,CAL15,33.75
2014-12-14,ele,CAL15,33.55
2014-12-15,ele,CAL15,33.25
2014-12-16,ele,CAL15,33.05
2014-12-17,ele,CAL15,33.15
2014-12-18,ele,CAL15,32.9
2014-12-21,ele,CAL15,32.7
2014-12-22,ele,CAL15,32.85
2014-12-28,ele,CAL15,32.6
2014-12-29,ele,CAL15,32.35
2014-12-30,ele,CAL15,32.4
2015-01-01,ele,CAL16,31.95
2015-01-04,ele,CAL16,31.65
2015-01-05,ele,CAL16,31.2
2015-01-06,ele,CAL16,31.2
2015-01-07,ele,CAL16,31.15
2015-01-08,ele,CAL16,31.45
2015-01-11,ele,CAL16,31.25
2015-01-12,ele,CAL16,31.6
2015-01-13,ele,CAL16,31.7
2015-01-14,ele,CAL16,31.6
2015-01-15,ele,CAL16,31.2
2015-01-18,ele,CAL16,31.2
2015-01-19,ele,CAL16,31.3
2015-01-20,ele,CAL16,31.6
2015-01-21,ele,CAL16,31.45
2015-01-22,ele,CAL16,31.4
2015-01-25,ele,CAL16,31.2
2015-01-26,ele,CAL16,31.35
2015-01-27,ele,CAL16,31.55
2015-01-28,ele,CAL16,32.0
2015-01-29,ele,CAL16,31.8
2015-02-01,ele,CAL16,32.05
2015-02-02,ele,CAL16,32.15
2015-02-03,ele,CAL16,31.8
2015-02-04,ele,CAL16,32.3
2015-02-05,ele,CAL16,32.3
2015-02-08,ele,CAL16,32.25
2015-02-09,ele,CAL16,32.5
2015-02-10,ele,CAL16,32.35
2015-02-11,ele,CAL16,32.8
2015-02-12,ele,CAL16,33.2
2015-02-15,ele,CAL16,33.65
2015-02-16,ele,CAL16,33.0
2015-02-17,ele,CAL16,32.85
2015-02-18,ele,CAL16,32.3
2015-02-19,ele,CAL16,32.4
2015-02-22,ele,CAL16,32.5
2015-02-23,ele,CAL16,32.65
2015-02-24,ele,CAL16,32.7
2015-02-25,ele,CAL16,32.5
2015-02-26,ele,CAL16,32.65
2015-03-01,ele,CAL16,32.6
2015-03-02,ele,CAL16,32.3
2015-03-03,ele,CAL16,32.4
2015-03-04,ele,CAL16,32.2
2015-03-05,ele,CAL16,31.9
2015-03-08,ele,CAL16,31.84
2015-03-09,ele,CAL16,31.8
2015-03-10,ele,CAL16,31.93
2015-03-11,ele,CAL16,31.83
2015-03-12,ele,CAL16,31.83
2015-03-15,ele,CAL16,31.6
2015-03-16,ele,CAL16,31.68
2015-03-17,ele,CAL16,31.8
2015-03-18,ele,CAL16,31.88
2015-03-19,ele,CAL16,31.75
2015-03-22,ele,CAL16,31.95
2015-03-23,ele,CAL16,31.85
2015-03-24,ele,CAL16,31.7
2015-03-25,ele,CAL16,31.95
2015-03-26,ele,CAL16,32.2
2015-03-29,ele,CAL16,32.0
2015-03-30,ele,CAL16,31.8
2015-03-31,ele,CAL16,31.85
2015-04-01,ele,CAL16,31.75
2015-04-06,ele,CAL16,31.55
2015-04-07,ele,CAL16,31.55
2015-04-08,ele,CAL16,31.6
2015-04-09,ele,CAL16,31.55
2015-04-12,ele,CAL16,31.55
2015-04-13,ele,CAL16,31.5
2015-04-14,ele,CAL16,31.6
2015-04-15,ele,CAL16,31.7
2015-04-16,ele,CAL16,31.55
2015-04-19,ele,CAL16,31.65
2015-04-20,ele,CAL16,31.7
2015-04-21,ele,CAL16,31.65
2015-04-22,ele,CAL16,31.65
2015-04-23,ele,CAL16,31.73
2015-04-26,ele,CAL16,31.78
2015-04-27,ele,CAL16,31.73
2015-04-28,ele,CAL16,31.75
2015-04-29,ele,CAL16,31.73
2015-05-03,ele,CAL16,31.7
2015-05-04,ele,CAL16,31.68
2015-05-05,ele,CAL16,31.6
2015-05-06,ele,CAL16,31.3
2015-05-10,ele,CAL16,31.3
2015-05-11,ele,CAL16,31.3
2015-05-12,ele,CAL16,31.4
2015-05-13,ele,CAL16,31.4
2015-05-14,ele,CAL16,31.4
2015-05-17,ele,CAL16,31.33
2015-05-18,ele,CAL16,31.25
2015-05-19,ele,CAL16,31.1
2015-05-20,ele,CAL16,30.9
2015-05-21,ele,CAL16,30.85
2015-05-24,ele,CAL16,30.9
2015-05-25,ele,CAL16,31.0
2015-05-26,ele,CAL16,30.95
2015-05-27,ele,CAL16,31.05
2015-05-28,ele,CAL16,31.2
2015-05-31,ele,CAL16,31.15
2015-06-01,ele,CAL16,31.35
2015-06-02,ele,CAL16,31.3
2015-06-03,ele,CAL16,31.15
2015-06-04,ele,CAL16,31.15
2015-06-07,ele,CAL16,31.08
2015-06-08,ele,CAL16,31.1
2015-06-09,ele,CAL16,31.15
2015-06-10,ele,CAL16,31.15
2015-06-11,ele,CAL16,31.25
2015-06-14,ele,CAL16,31.27
2015-06-15,ele,CAL16,31.1
2015-06-16,ele,CAL16,31.13
2015-06-17,ele,CAL16,31.18
2015-06-18,ele,CAL16,31.25
2015-06-21,ele,CAL16,31.45
2015-06-22,ele,CAL16,31.5
2015-06-23,ele,CAL16,31.5
2015-06-24,ele,CAL16,31.79
2015-06-25,ele,CAL16,31.85
2015-06-28,ele,CAL16,31.8
2015-06-29,ele,CAL16,31.75
2015-06-30,ele,CAL16,31.85
2015-07-01,ele,CAL16,31.8
2015-07-02,ele,CAL16,31.68
2015-07-06,ele,CAL16,31.45
2015-07-07,ele,CAL16,31.35
2015-07-08,ele,CAL16,31.53
2015-07-09,ele,CAL16,31.52
2015-07-12,ele,CAL16,31.75
2015-07-13,ele,CAL16,31.65
2015-07-14,ele,CAL16,31.65
2015-07-15,ele,CAL16,31.7
2015-07-16,ele,CAL16,31.78
2015-07-19,ele,CAL16,31.95
2015-07-20,ele,CAL16,31.95
2015-07-21,ele,CAL16,31.9
2015-07-22,ele,CAL16,31.75
2015-07-23,ele,CAL16,31.75
2015-07-26,ele,CAL16,31.6
2015-07-27,ele,CAL16,31.45
2015-07-28,ele,CAL16,31.48
2015-07-29,ele,CAL16,31.55
2015-07-30,ele,CAL16,31.2
2015-08-02,ele,CAL16,31.0
2015-08-03,ele,CAL16,31.05
2015-08-04,ele,CAL16,31.05
2015-08-05,ele,CAL16,31.0
2015-08-06,ele,CAL16,30.7
2015-08-09,ele,CAL16,30.75
2015-08-10,ele,CAL16,30.67
2015-08-11,ele,CAL16,30.68
2015-08-12,ele,CAL16,30.7
2015-08-13,ele,CAL16,30.82
2015-08-16,ele,CAL16,30.75
2015-08-17,ele,CAL16,30.65
2015-08-18,ele,CAL16,30.65
2015-08-19,ele,CAL16,30.45
2015-08-20,ele,CAL16,30.18
2015-08-23,ele,CAL16,29.65
2015-08-24,ele,CAL16,29.77
2015-08-25,ele,CAL16,29.72
2015-08-26,ele,CAL16,30.0
2015-08-27,ele,CAL16,30.15
2015-08-30,ele,CAL16,30.09
2015-08-31,ele,CAL16,29.95
2015-09-01,ele,CAL16,30.0
2015-09-02,ele,CAL16,30.27
2015-09-03,ele,CAL16,30.15
2015-09-06,ele,CAL16,29.8
2015-09-07,ele,CAL16,29.86
2015-09-08,ele,CAL16,30.08
2015-09-09,ele,CAL16,29.97
2015-09-10,ele,CAL16,30.03
2015-09-13,ele,CAL16,30.0
2015-09-14,ele,CAL16,29.65
2015-09-15,ele,CAL16,29.71
2015-09-16,ele,CAL16,29.8
2015-09-17,ele,CAL16,29.55
2015-09-20,ele,CAL16,29.47
2015-09-21,ele,CAL16,29.5
2015-09-22,ele,CAL16,29.6
2015-09-23,ele,CAL16,29.4
2015-09-24,ele,CAL16,29.35
2015-09-28,ele,CAL16,29.03
2015-09-29,ele,CAL16,29.15
2015-09-30,ele,CAL16,29.2
2015-10-01,ele,CAL16,28.85
2015-10-04,ele,CAL16,29.2
2015-10-05,ele,CAL16,29.4
2015-10-06,ele,CAL16,29.45
2015-10-07,ele,CAL16,29.3
2015-10-08,ele,CAL16,29.38
2015-10-11,ele,CAL16,29.2
2015-10-12,ele,CAL16,28.97
2015-10-13,ele,CAL16,28.95
2015-10-14,ele,CAL16,29.1
2015-10-15,ele,CAL16,29.08
2015-10-18,ele,CAL16,29.05
2015-10-19,ele,CAL16,28.84
2015-10-20,ele,CAL16,28.77
2015-10-21,ele,CAL16,28.83
2015-10-22,ele,CAL16,29.05
2015-10-25,ele,CAL16,29.23
2015-10-26,ele,CAL16,29.25
2015-10-28,ele,CAL16,29.65
2015-10-29,ele,CAL16,29.7
2015-11-01,ele,CAL16,29.4
2015-11-02,ele,CAL16,29.5
2015-11-03,ele,CAL16,29.5
2015-11-04,ele,CAL16,29.4
2015-11-05,ele,CAL16,29.38
2015-11-08,ele,CAL16,29.2
2015-11-09,ele,CAL16,29.23
2015-11-10,ele,CAL16,29.11
2015-11-11,ele,CAL16,29.0
2015-11-12,ele,CAL16,29.0
2015-11-15,ele,CAL16,29.18
2015-11-17,ele,CAL16,29.35
2015-11-18,ele,CAL16,29.57
2015-11-19,ele,CAL16,29.4
2015-11-22,ele,CAL16,29.34
2015-11-23,ele,CAL16,29.7
2015-11-24,ele,CAL16,29.63
2015-11-25,ele,CAL16,29.75
2015-11-26,ele,CAL16,29.65
2015-11-29,ele,CAL16,27.75
2015-11-30,ele,CAL16,27.74
2015-12-01,ele,CAL16,27.35
2015-12-02,ele,CAL16,27.3
2015-12-03,ele,CAL16,27.35
2015-12-06,ele,CAL16,27.1
2015-12-07,ele,CAL16,26.95
2015-12-08,ele,CAL16,27.0
2015-12-09,ele,CAL16,26.95
2015-12-10,ele,CAL16,26.7
2015-12-13,ele,CAL16,26.5
2015-12-14,ele,CAL16,26.65
2015-12-15,ele,CAL16,26.55
2015-12-16,ele,CAL16,26.55
2015-12-17,ele,CAL16,26.4
2015-12-20,ele,CAL16,26.35
2015-12-21,ele,CAL16,26.45
2015-12-22,ele,CAL16,26.3
2015-12-27,ele,CAL16,26.55
2015-12-28,ele,CAL16,26.7
2015-12-29,ele,CAL16,26.6
2015-12-30,ele,CAL16,26.45
2016-01-03,ele,CAL17,26.45
2016-01-04,ele,CAL17,25.95
2016-01-05,ele,CAL17,25.93
2016-01-06,ele,CAL17,25.7
2016-01-07,ele,CAL17,25.55
2016-01-10,ele,CAL17,25.15
2016-01-11,ele,CAL17,24.83
2016-01-12,ele,CAL17,24.8
2016-01-13,ele,CAL17,24.55
2016-01-14,ele,CAL17,23.97
2016-01-17,ele,CAL17,23.83
2016-01-18,ele,CAL17,24.05
2016-01-19,ele,CAL17,23.73
2016-01-20,ele,CAL17,22.95
2016-01-21,ele,CAL17,24.03
2016-01-24,ele,CAL17,23.4
2016-01-25,ele,CAL17,23.4
2016-01-26,ele,CAL17,23.88
2016-01-27,ele,CAL17,24.25
2016-01-28,ele,CAL17,24.0
2016-01-31,ele,CAL17,23.35
2016-02-01,ele,CAL17,23.22
2016-02-02,ele,CAL17,23.65
2016-02-03,ele,CAL17,23.32
2016-02-04,ele,CAL17,22.95
2016-02-07,ele,CAL17,22.68
2016-02-08,ele,CAL17,22.35
2016-02-09,ele,CAL17,21.85
2016-02-10,ele,CAL17,21.65
2016-02-11,ele,CAL17,21.9
2016-02-14,ele,CAL17,21.95
2016-02-15,ele,CAL17,21.6
2016-02-16,ele,CAL17,21.45
2016-02-17,ele,CAL17,21.85
2016-02-18,ele,CAL17,21.75
2016-02-21,ele,CAL17,22.15
2016-02-22,ele,CAL17,21.95
2016-02-23,ele,CAL17,21.6
2016-02-24,ele,CAL17,21.75
2016-02-25,ele,CAL17,21.87
2016-02-28,ele,CAL17,21.78
2016-02-29,ele,CAL17,21.8
2016-03-01,ele,CAL17,21.75
2016-03-02,ele,CAL17,21.75
2016-03-03,ele,CAL17,21.8
2016-03-06,ele,CAL17,22.4
2016-03-07,ele,CAL17,22.45
2016-03-08,ele,CAL17,22.55
2016-03-09,ele,CAL17,22.2
2016-03-10,ele,CAL17,22.4
2016-03-13,ele,CAL17,21.95
2016-03-14,ele,CAL17,21.7
2016-03-15,ele,CAL17,22.0
2016-03-16,ele,CAL17,22.0
2016-03-17,ele,CAL17,22.4
2016-03-20,ele,CAL17,22.35
2016-03-21,ele,CAL17,22.25
2016-03-22,ele,CAL17,21.95
2016-03-23,ele,CAL17,22.0
2016-03-28,ele,CAL17,22.15
2016-03-29,ele,CAL17,22.4
2016-03-30,ele,CAL17,22.6
2016-03-31,ele,CAL17,22.65
2016-04-03,ele,CAL17,22.6
2016-04-04,ele,CAL17,22.4
2016-04-05,ele,CAL17,22.65
2016-04-06,ele,CAL17,22.5
2016-04-07,ele,CAL17,22.6
2016-04-10,ele,CAL17,22.9
2016-04-11,ele,CAL17,23.07
2016-04-12,ele,CAL17,22.95
2016-04-13,ele,CAL17,23.3
2016-04-14,ele,CAL17,23.5
2016-04-17,ele,CAL17,23.53
2016-04-18,ele,CAL17,23.75
2016-04-19,ele,CAL17,23.73
2016-04-20,ele,CAL17,24.2
2016-04-21,ele,CAL17,25.05
2016-04-24,ele,CAL17,25.3
2016-04-25,ele,CAL17,26.05
2016-04-26,ele,CAL17,26.4
2016-04-27,ele,CAL17,25.2
2016-04-28,ele,CAL17,25.2
2016-05-01,ele,CAL17,24.35
2016-05-02,ele,CAL17,24.3
2016-05-03,ele,CAL17,24.7
2016-05-04,ele,CAL17,25.25
2016-05-05,ele,CAL17,24.7
2016-05-08,ele,CAL17,24.65
2016-05-09,ele,CAL17,24.55
2016-05-10,ele,CAL17,24.5
2016-05-11,ele,CAL17,24.9
2016-05-12,ele,CAL17,24.7
2016-05-15,ele,CAL17,25.4
2016-05-16,ele,CAL17,25.6
2016-05-17,ele,CAL17,25.5
2016-05-18,ele,CAL17,25.2
2016-05-19,ele,CAL17,25.4
2016-05-22,ele,CAL17,25.15
2016-05-23,ele,CAL17,25.2
2016-05-24,ele,CAL17,25.6
2016-05-25,ele,CAL17,25.95
2016-05-26,ele,CAL17,26.1
2016-05-29,ele,CAL17,26.35
2016-05-30,ele,CAL17,26.65
2016-05-31,ele,CAL17,26.35
2016-06-01,ele,CAL17,26.75
2016-06-02,ele,CAL17,27.2
2016-06-05,ele,CAL17,28.15
2016-06-06,ele,CAL17,28.15
2016-06-07,ele,CAL17,27.8
