date,commodity,contract,settlement_eur
2019-10-28,gas,CAL20,17.4
2019-10-29,gas,CAL20,17.15
2019-10-30,gas,CAL20,17.22
2019-10-31,gas,CAL20,17.5
2019-11-03,gas,CAL20,17.725
2019-11-04,gas,CAL20,17.801
2019-11-05,gas,CAL20,17.463
2019-11-06,gas,CAL20,17.275
2019-11-07,gas,CAL20,17.15
2019-11-10,gas,CAL20,17.016
2019-11-11,gas,CAL20,16.825
2019-11-12,gas,CAL20,16.825
2019-11-13,gas,CAL20,17.2
2019-11-14,gas,CAL20,17.2
2019-11-17,gas,CAL20,16.871
2019-11-18,gas,CAL20,16.93
2019-11-19,gas,CAL20,16.975
2019-11-20,gas,CAL20,17.157
2019-11-21,gas,CAL20,17.5
2019-11-24,gas,CAL20,17.575
2019-11-25,gas,CAL20,17.193
2019-11-26,gas,CAL20,17.396
2019-11-27,gas,CAL20,17.075
2019-11-28,gas,CAL20,18.55
2019-12-01,gas,CAL20,18.2
2019-12-03,gas,CAL20,18.15
2019-12-04,gas,CAL20,18.075
2019-12-05,gas,CAL20,17.875
2019-12-08,gas,CAL20,17.65
2019-12-09,gas,CAL20,17.425
2019-12-10,gas,CAL20,17.275
2019-12-11,gas,CAL20,17.6
2019-12-12,gas,CAL20,17.375
2019-12-15,gas,CAL20,17.525
2019-12-16,gas,CAL20,17.725
2019-12-17,gas,CAL20,18.024
2019-12-18,gas,CAL20,18.25
2019-12-19,gas,CAL20,18.225
2019-12-22,gas,CAL20,17.875
2019-12-23,gas,CAL20,17.657
2019-12-26,gas,CAL20,17.625
2019-12-29,gas,CAL20,17.35
2020-01-01,gas,CAL21,17.172
2020-01-02,gas,CAL21,17.5
2020-01-05,gas,CAL21,17.6
2020-01-06,gas,CAL21,17.252
2020-01-07,gas,CAL21,17.475
2020-01-08,gas,CAL21,17.579
2020-01-09,gas,CAL21,17.575
2020-01-12,gas,CAL21,17.508
2020-01-13,gas,CAL21,17.073
2020-01-14,gas,CAL21,16.975
2020-01-15,gas,CAL21,16.742
2020-01-16,gas,CAL21,16.725
2020-01-19,gas,CAL21,16.191
2020-01-20,gas,CAL21,16.225
2020-01-21,gas,CAL21,16.027
2020-01-22,gas,CAL21,15.875
2020-01-23,gas,CAL21,15.877
2020-01-26,gas,CAL21,15.775
2020-01-27,gas,CAL21,15.925
2020-01-28,gas,CAL21,15.675
2020-01-29,gas,CAL21,15.206
2020-01-30,gas,CAL21,15.025
2020-02-02,gas,CAL21,14.625
2020-02-03,gas,CAL21,14.925
2020-02-04,gas,CAL21,15.328
2020-02-05,gas,CAL21,15.312
2020-02-06,gas,CAL21,15.373
2020-02-09,gas,CAL21,15.1
2020-02-10,gas,CAL21,15.205
2020-02-11,gas,CAL21,15.632
2020-02-12,gas,CAL21,15.925
2020-02-13,gas,CAL21,16.041
2020-02-16,gas,CAL21,16.367
2020-02-17,gas,CAL21,16.097
2020-02-18,gas,CAL21,16.0
2020-02-19,gas,CAL21,15.819
2020-02-20,gas,CAL21,15.65
2020-02-23,gas,CAL21,15.12
2020-02-24,gas,CAL21,14.976
2020-02-25,gas,CAL21,15.019
2020-02-26,gas,CAL21,14.669
2020-02-27,gas,CAL21,14.675
2020-03-01,gas,CAL21,14.65
2020-03-02,gas,CAL21,15.118
2020-03-03,gas,CAL21,15.154
2020-03-04,gas,CAL21,15.004
2020-03-05,gas,CAL21,14.6
2020-03-08,gas,CAL21,13.965
2020-03-09,gas,CAL21,14.264
2020-03-10,gas,CAL21,14.189
2020-03-11,gas,CAL21,13.743
2020-03-12,gas,CAL21,13.9
2020-03-15,gas,CAL21,13.593
2020-03-16,gas,CAL21,13.325
2020-03-17,gas,CAL21,12.936
2020-03-18,gas,CAL21,12.956
2020-03-19,gas,CAL21,13.057
2020-03-22,gas,CAL21,12.824
2020-03-23,gas,CAL21,13.026
2020-03-24,gas,CAL21,13.2
2020-03-25,gas,CAL21,13.152
2020-03-26,gas,CAL21,12.883
2020-03-29,gas,CAL21,12.838
2020-03-30,gas,CAL21,12.961
2020-03-31,gas,CAL21,12.66
2020-04-01,gas,CAL21,12.932
2020-04-02,gas,CAL21,13.084
2020-04-05,gas,CAL21,13.64
2020-04-06,gas,CAL21,13.7
2020-04-07,gas,CAL21,13.631
2020-04-08,gas,CAL21,13.728
2020-04-13,gas,CAL21,13.42
2020-04-14,gas,CAL21,13.236
2020-04-15,gas,CAL21,13.525
2020-04-16,gas,CAL21,13.795
2020-04-19,gas,CAL21,13.725
2020-04-20,gas,CAL21,13.456
2020-04-21,gas,CAL21,13.181
2020-04-22,gas,CAL21,13.11
2020-04-23,gas,CAL21,12.979
2020-04-26,gas,CAL21,12.887
2020-04-27,gas,CAL21,12.827
2020-04-28,gas,CAL21,12.766
2020-04-29,gas,CAL21,12.787
2020-05-03,gas,CAL21,12.625
2020-05-04,gas,CAL21,12.732
2020-05-05,gas,CAL21,12.825
2020-05-06,gas,CAL21,12.994
2020-05-07,gas,CAL21,13.007
2020-05-10,gas,CAL21,13.095
2020-05-11,gas,CAL21,12.848
2020-05-12,gas,CAL21,12.8
2020-05-13,gas,CAL21,12.966
2020-05-14,gas,CAL21,13.1
2020-05-17,gas,CAL21,13.15
2020-05-18,gas,CAL21,13.14
2020-05-19,gas,CAL21,13.226
2020-05-20,gas,CAL21,12.947
2020-05-21,gas,CAL21,12.714
2020-05-24,gas,CAL21,12.961
2020-05-25,gas,CAL21,12.942
2020-05-26,gas,CAL21,12.722
2020-05-27,gas,CAL21,12.534
2020-05-28,gas,CAL21,12.631
2020-05-31,gas,CAL21,12.397
2020-06-01,gas,CAL21,12.694
2020-06-02,gas,CAL21,12.725
2020-06-03,gas,CAL21,12.76
2020-06-04,gas,CAL21,13.164
2020-06-07,gas,CAL21,12.975
2020-06-08,gas,CAL21,12.736
2020-06-09,gas,CAL21,12.716
2020-06-10,gas,CAL21,12.625
2020-06-11,gas,CAL21,12.569
2020-06-14,gas,CAL21,12.455
2020-06-15,gas,CAL21,12.64
2020-06-16,gas,CAL21,12.699
2020-06-17,gas,CAL21,13.034
2020-06-18,gas,CAL21,13.125
2020-06-21,gas,CAL21,13.044
2020-06-22,gas,CAL21,13.158
2020-06-23,gas,CAL21,12.875
2020-06-24,gas,CAL21,12.977
2020-06-25,gas,CAL21,12.937
2020-06-28,gas,CAL21,13.177
2020-06-29,gas,CAL21,13.25
2020-06-30,gas,CAL21,13.09
2020-07-01,gas,CAL21,13.233
2020-07-02,gas,CAL21,13.275
2020-07-05,gas,CAL21,13.651
2020-07-06,gas,CAL21,13.768
2020-07-07,gas,CAL21,13.67
2020-07-08,gas,CAL21,13.65
2020-07-09,gas,CAL21,13.516
2020-07-12,gas,CAL21,13.617
2020-07-13,gas,CAL21,13.407
2020-07-14,gas,CAL21,13.397
2020-07-15,gas,CAL21,13.368
2020-07-16,gas,CAL21,13.336
2020-07-19,gas,CAL21,12.916
2020-07-20,gas,CAL21,13.0
2020-07-21,gas,CAL21,12.865
2020-07-22,gas,CAL21,12.875
2020-07-23,gas,CAL21,12.607
2020-07-26,gas,CAL21,12.4
2020-07-27,gas,CAL21,12.636
2020-07-28,gas,CAL21,12.74
2020-07-29,gas,CAL21,12.55
2020-07-30,gas,CAL21,12.603
2020-08-02,gas,CAL21,12.721
2020-08-03,gas,CAL21,12.934
2020-08-04,gas,CAL21,13.172
2020-08-05,gas,CAL21,13.35
2020-08-06,gas,CAL21,13.27
2020-08-09,gas,CAL21,13.237
2020-08-10,gas,CAL21,13.349
2020-08-11,gas,CAL21,13.235
2020-08-12,gas,CAL21,13.298
2020-08-13,gas,CAL21,13.389
2020-08-16,gas,CAL21,13.624
2020-08-17,gas,CAL21,13.754
2020-08-18,gas,CAL21,13.685
2020-08-19,gas,CAL21,13.754
2020-08-20,gas,CAL21,13.484
2020-08-23,gas,CAL21,13.772
2020-08-24,gas,CAL21,14.164
2020-08-25,gas,CAL21,14.413
2020-08-26,gas,CAL21,14.13
2020-08-27,gas,CAL21,14.61
2020-08-30,gas,CAL21,14.561
2020-08-31,gas,CAL21,14.73
2020-09-01,gas,CAL21,14.505
2020-09-02,gas,CAL21,14.62
2020-09-03,gas,CAL21,14.536
2020-09-06,gas,CAL21,14.023
2020-09-07,gas,CAL21,13.699
2020-09-08,gas,CAL21,13.703
2020-09-09,gas,CAL21,13.667
2020-09-10,gas,CAL21,13.684
2020-09-13,gas,CAL21,13.908
2020-09-14,gas,CAL21,13.927
2020-09-15,gas,CAL21,14.198
2020-09-16,gas,CAL21,14.134
2020-09-17,gas,CAL21,14.211
2020-09-20,gas,CAL21,14.0
2020-09-21,gas,CAL21,14.059
2020-09-22,gas,CAL21,14.117
2020-09-23,gas,CAL21,14.125
2020-09-24,gas,CAL21,14.016
2020-09-27,gas,CAL21,14.343
2020-09-28,gas,CAL21,14.258
2020-09-29,gas,CAL21,14.016
2020-09-30,gas,CAL21,13.843
2020-10-01,gas,CAL21,13.63
2020-10-04,gas,CAL21,13.909
2020-10-05,gas,CAL21,13.912
2020-10-06,gas,CAL21,14.151
2020-10-07,gas,CAL21,14.387
2020-10-08,gas,CAL21,14.258
2020-10-11,gas,CAL21,14.146
2020-10-12,gas,CAL21,14.185
2020-10-13,gas,CAL21,14.331
2020-10-14,gas,CAL21,14.441
2020-10-15,gas,CAL21,14.687
2020-10-18,gas,CAL21,14.893
2020-10-19,gas,CAL21,14.95
2020-10-20,gas,CAL21,14.85
2020-10-21,gas,CAL21,15.049
2020-10-22,gas,CAL21,15.16
2020-10-25,gas,CAL21,14.801
2020-10-26,gas,CAL21,14.742
2020-10-27,gas,CAL21,14.464
2020-10-28,gas,CAL21,14.242
2020-10-29,gas,CAL21,13.992
2020-11-01,gas,CAL21,13.753
2020-11-02,gas,CAL21,13.868
2020-11-03,gas,CAL21,14.043
2020-11-04,gas,CAL21,14.479
2020-11-05,gas,CAL21,14.07
2020-11-08,gas,CAL21,14.24
2020-11-09,gas,CAL21,14.314
2020-11-10,gas,CAL21,14.35
2020-11-11,gas,CAL21,14.211
2020-11-12,gas,CAL21,14.294
2020-11-15,gas,CAL21,14.396
2020-11-16,gas,CAL21,14.03
2020-11-17,gas,CAL21,13.894
2020-11-18,gas,CAL21,13.383
2020-11-19,gas,CAL21,13.294
2020-11-22,gas,CAL21,13.626
2020-11-23,gas,CAL21,13.983
2020-11-24,gas,CAL21,14.01
2020-11-25,gas,CAL21,14.002
2020-11-26,gas,CAL21,14.281
2020-11-29,gas,CAL21,15.166
2020-11-30,gas,CAL21,15.046
2020-12-01,gas,CAL21,14.977
2020-12-02,gas,CAL21,14.66
2020-12-03,gas,CAL21,14.931
2020-12-06,gas,CAL21,14.875
2020-12-07,gas,CAL21,14.879
2020-12-08,gas,CAL21,14.953
2020-12-09,gas,CAL21,15.17
2020-12-10,gas,CAL21,15.381
2020-12-13,gas,CAL21,15.697
2020-12-14,gas,CAL21,15.878
2020-12-15,gas,CAL21,15.522
2020-12-16,gas,CAL21,15.434
2020-12-17,gas,CAL21,15.675
2020-12-20,gas,CAL21,15.839
2020-12-21,gas,CAL21,16.208
2020-12-22,gas,CAL21,16.095
2020-12-23,gas,CAL21,16.14
2020-12-27,gas,CAL21,16.725
2020-12-28,gas,CAL21,16.368
2020-12-29,gas,CAL21,16.457
2020-12-30,gas,CAL21,16.65
2021-01-03,gas,CAL22,16.63
2021-01-04,gas,CAL22,16.177
2021-01-05,gas,CAL22,16.068
2021-01-06,gas,CAL22,16.463
2021-01-07,gas,CAL22,16.684
2021-01-10,gas,CAL22,16.85
2021-01-11,gas,CAL22,17.225
2021-01-12,gas,CAL22,16.787
2021-01-13,gas,CAL22,16.849
2021-01-14,gas,CAL22,16.636
2021-01-17,gas,CAL22,16.562
2021-01-18,gas,CAL22,17.079
2021-01-19,gas,CAL22,17.071
2021-01-20,gas,CAL22,17.147
2021-01-21,gas,CAL22,17.144
2021-01-24,gas,CAL22,16.9
2021-01-25,gas,CAL22,16.96
2021-01-26,gas,CAL22,17.071
2021-01-27,gas,CAL22,17.257
2021-01-28,gas,CAL22,17.2
2021-01-31,gas,CAL22,17.0
2021-02-01,gas,CAL22,17.071
2021-02-02,gas,CAL22,17.259
2021-02-03,gas,CAL22,17.4
2021-02-04,gas,CAL22,17.657
2021-02-07,gas,CAL22,18.122
2021-02-08,gas,CAL22,18.0
2021-02-09,gas,CAL22,17.9
2021-02-10,gas,CAL22,17.57
2021-02-11,gas,CAL22,17.524
2021-02-16,gas,CAL22,17.315
2021-02-17,gas,CAL22,17.53
2021-02-18,gas,CAL22,17.25
2021-02-21,gas,CAL22,17.041
2021-02-22,gas,CAL22,17.185
2021-02-23,gas,CAL22,17.328
2021-02-24,gas,CAL22,17.15
2021-02-25,gas,CAL22,17.094
2021-02-28,gas,CAL22,17.25
2021-03-01,gas,CAL22,17.2
2021-03-02,gas,CAL22,17.103
2021-03-03,gas,CAL22,17.274
2021-03-04,gas,CAL22,17.573
2021-03-07,gas,CAL22,17.554
2021-03-08,gas,CAL22,17.852
2021-03-09,gas,CAL22,18.229
2021-03-10,gas,CAL22,18.444
2021-03-11,gas,CAL22,18.669
2021-03-14,gas,CAL22,18.528
2021-03-15,gas,CAL22,18.251
2021-03-16,gas,CAL22,18.37
2021-03-17,gas,CAL22,18.3
2021-03-18,gas,CAL22,18.013
2021-03-21,gas,CAL22,18.474
2021-03-22,gas,CAL22,18.516
2021-03-23,gas,CAL22,18.547
2021-03-24,gas,CAL22,18.331
2021-03-25,gas,CAL22,18.457
2021-03-28,gas,CAL22,18.374
2021-03-29,gas,CAL22,18.557
2021-03-30,gas,CAL22,18.55
2021-03-31,gas,CAL22,18.61
2021-04-05,gas,CAL22,18.893
2021-04-06,gas,CAL22,18.628
2021-04-07,gas,CAL22,18.443
2021-04-08,gas,CAL22,18.351
2021-04-11,gas,CAL22,18.661
2021-04-12,gas,CAL22,18.474
2021-04-13,gas,CAL22,18.6
2021-04-14,gas,CAL22,18.9
2021-04-15,gas,CAL22,19.116
2021-04-18,gas,CAL22,19.272
2021-04-19,gas,CAL22,19.31
2021-04-20,gas,CAL22,19.369
2021-04-21,gas,CAL22,19.508
2021-04-22,gas,CAL22,19.024
2021-04-25,gas,CAL22,18.892
2021-04-26,gas,CAL22,19.429
2021-04-27,gas,CAL22,19.552
2021-04-28,gas,CAL22,20.091
2021-04-29,gas,CAL22,20.38
2021-05-02,gas,CAL22,20.888
2021-05-03,gas,CAL22,20.6
2021-05-04,gas,CAL22,21.1
2021-05-05,gas,CAL22,21.375
2021-05-06,gas,CAL22,21.25
2021-05-09,gas,CAL22,22.075
2021-05-10,gas,CAL22,22.65
2021-05-11,gas,CAL22,23.2
2021-05-12,gas,CAL22,22.769
2021-05-13,gas,CAL22,22.996
2021-05-16,gas,CAL22,22.777
2021-05-17,gas,CAL22,21.792
2021-05-18,gas,CAL22,20.075
2021-05-19,gas,CAL22,21.223
2021-05-20,gas,CAL22,21.116
2021-05-23,gas,CAL22,21.081
2021-05-24,gas,CAL22,21.821
2021-05-25,gas,CAL22,21.912
2021-05-26,gas,CAL22,21.259
2021-05-27,gas,CAL22,21.126
2021-05-30,gas,CAL22,21.256
2021-05-31,gas,CAL22,21.541
2021-06-01,gas,CAL22,21.097
2021-06-02,gas,CAL22,21.08
2021-06-03,gas,CAL22,21.139
2021-06-06,gas,CAL22,21.721
2021-06-07,gas,CAL22,22.209
2021-06-08,gas,CAL22,22.573
2021-06-09,gas,CAL22,22.927
2021-06-10,gas,CAL22,22.42
2021-06-13,gas,CAL22,22.857
2021-06-14,gas,CAL22,22.384
2021-06-15,gas,CAL22,22.143
2021-06-16,gas,CAL22,22.411
2021-06-17,gas,CAL22,23.032
2021-06-20,gas,CAL22,23.294
2021-06-21,gas,CAL22,23.804
2021-06-22,gas,CAL22,24.357
2021-06-23,gas,CAL22,24.412
2021-06-24,gas,CAL22,24.77
2021-06-27,gas,CAL22,24.842
2021-06-28,gas,CAL22,25.323
2021-06-29,gas,CAL22,25.922
2021-06-30,gas,CAL22,26.443
2021-07-01,gas,CAL22,26.17
2021-07-04,gas,CAL22,26.942
2021-07-05,gas,CAL22,26.4
2021-07-06,gas,CAL22,26.4
2021-07-07,gas,CAL22,26.4
2021-07-08,gas,CAL22,26.4
2021-07-11,gas,CAL22,26.4
2021-07-12,gas,CAL22,25.85
2021-07-13,gas,CAL22,25.725
2021-07-14,gas,CAL22,25.6
2021-07-15,gas,CAL22,25.534
2021-07-18,gas,CAL22,25.781
2021-07-19,gas,CAL22,25.517
2021-07-20,gas,CAL22,25.78
2021-07-21,gas,CAL22,25.893
2021-07-22,gas,CAL22,25.92
2021-07-25,gas,CAL22,26.204
2021-07-26,gas,CAL22,26.5
2021-07-27,gas,CAL22,27.831
2021-07-28,gas,CAL22,27.831
2021-07-29,gas,CAL22,27.712
2021-08-01,gas,CAL22,28.154
2021-08-02,gas,CAL22,27.903
2021-08-03,gas,CAL22,28.724
2021-08-04,gas,CAL22,29.643
2021-08-05,gas,CAL22,30.485
2021-08-08,gas,CAL22,30.417
2021-08-09,gas,CAL22,31.478
2021-08-10,gas,CAL22,32.278
2021-08-11,gas,CAL22,32.654
2021-08-12,gas,CAL22,32.413
2021-08-15,gas,CAL22,33.897
2021-08-16,gas,CAL22,33.506
2021-08-17,gas,CAL22,32.455
2021-08-18,gas,CAL22,29.769
2021-08-19,gas,CAL22,30.709
2021-08-22,gas,CAL22,30.979
2021-08-23,gas,CAL22,32.302
2021-08-24,gas,CAL22,32.166
2021-08-25,gas,CAL22,32.417
2021-08-26,gas,CAL22,33.074
2021-08-29,gas,CAL22,33.655
2021-08-30,gas,CAL22,33.896
2021-08-31,gas,CAL22,33.909
2021-09-01,gas,CAL22,34.763
2021-09-02,gas,CAL22,34.702
2021-09-05,gas,CAL22,35.556
2021-09-06,gas,CAL22,35.943
2021-09-07,gas,CAL22,37.328
2021-09-08,gas,CAL22,38.193
2021-09-09,gas,CAL22,38.044
2021-09-12,gas,CAL22,39.283
2021-09-13,gas,CAL22,40.745
2021-09-14,gas,CAL22,42.29
2021-09-15,gas,CAL22,39.536
2021-09-16,gas,CAL22,40.405
2021-09-19,gas,CAL22,43.478
2021-09-20,gas,CAL22,43.183
2021-09-21,gas,CAL22,43.086
2021-09-22,gas,CAL22,43.194
2021-09-23,gas,CAL22,44.768
2021-09-26,gas,CAL22,48.969
2021-09-27,gas,CAL22,49.267
2021-09-28,gas,CAL22,52.249
2021-09-29,gas,CAL22,57.675
2021-09-30,gas,CAL22,56.967
2021-10-03,gas,CAL22,59.3
2021-10-04,gas,CAL22,66.116
2021-10-05,gas,CAL22,64.477
2021-10-06,gas,CAL22,55.795
2021-10-07,gas,CAL22,52.125
2021-10-10,gas,CAL22,53.358
2021-10-11,gas,CAL22,53.704
2021-10-12,gas,CAL22,55.747
2021-10-13,gas,CAL22,60.522
2021-10-14,gas,CAL22,58.757
2021-10-17,gas,CAL22,59.32
2021-10-18,gas,CAL22,58.311
2021-10-19,gas,CAL22,59.616
2021-10-20,gas,CAL22,57.087
2021-10-21,gas,CAL22,56.866
2021-10-24,gas,CAL22,58.063
2021-10-25,gas,CAL22,58.265
2021-10-26,gas,CAL22,57.706
2021-10-27,gas,CAL22,53.423
2021-10-28,gas,CAL22,48.475
2021-10-31,gas,CAL22,46.0
2021-11-01,gas,CAL22,48.343
2021-11-02,gas,CAL22,52.617
2021-11-03,gas,CAL22,50.517
2021-11-04,gas,CAL22,49.83
2021-11-07,gas,CAL22,52.215
2021-11-08,gas,CAL22,48.767
2021-11-09,gas,CAL22,48.477
2021-11-10,gas,CAL22,49.96
2021-11-11,gas,CAL22,50.058
2021-11-14,gas,CAL22,51.74
2021-11-15,gas,CAL22,56.961
2021-11-16,gas,CAL22,57.101
2021-11-17,gas,CAL22,58.012
2021-11-18,gas,CAL22,54.636
2021-11-21,gas,CAL22,53.609
2021-11-22,gas,CAL22,56.505
2021-11-23,gas,CAL22,58.289
2021-11-24,gas,CAL22,58.814
2021-11-25,gas,CAL22,55.986
2021-11-28,gas,CAL22,58.173
2021-11-29,gas,CAL22,57.195
2021-11-30,gas,CAL22,58.857
2021-12-01,gas,CAL22,59.164
2021-12-02,gas,CAL22,59.297
2021-12-05,gas,CAL22,60.514
2021-12-06,gas,CAL22,66.865
2021-12-07,gas,CAL22,75.324
2021-12-08,gas,CAL22,72.841
2021-12-09,gas,CAL22,79.153
2021-12-12,gas,CAL22,83.68
2021-12-13,gas,CAL22,85.401
2021-12-14,gas,CAL22,85.45
2021-12-15,gas,CAL22,92.414
2021-12-19,gas,CAL22,105.874
2021-12-20,gas,CAL22,139.482
2021-12-21,gas,CAL22,140.991
2021-12-22,gas,CAL22,113.691
2021-12-23,gas,CAL22,97.671
2021-12-26,gas,CAL22,93.234
2021-12-27,gas,CAL22,96.462
2021-12-28,gas,CAL22,90.902
2021-12-29,gas,CAL22,46.945
2022-01-02,gas,CAL23,46.16
2022-01-03,gas,CAL23,48.82
2022-01-04,gas,CAL23,50.52
2022-01-05,gas,CAL23,51.62
2022-01-06,gas,CAL23,49.047
2022-01-09,gas,CAL23,48.142
2022-01-10,gas,CAL23,46.55
2022-01-11,gas,CAL23,44.343
2022-01-12,gas,CAL23,44.755
2022-01-13,gas,CAL23,45.246
2022-01-16,gas,CAL23,44.305
2022-01-17,gas,CAL23,44.255
2022-01-18,gas,CAL23,43.698
2022-01-19,gas,CAL23,44.445
2022-01-20,gas,CAL23,45.625
2022-01-23,gas,CAL23,49.715
2022-01-24,gas,CAL23,50.945
2022-01-25,gas,CAL23,52.775
2022-01-26,gas,CAL23,54.723
2022-01-27,gas,CAL23,57.166
2022-01-30,gas,CAL23,55.386
2022-01-31,gas,CAL23,51.195
2022-02-01,gas,CAL23,52.162
2022-02-02,gas,CAL23,53.211
2022-02-03,gas,CAL23,55.636
2022-02-06,gas,CAL23,54.693
2022-02-07,gas,CAL23,54.016
2022-02-09,gas,CAL23,52.819
2022-02-10,gas,CAL23,55.108
2022-02-13,gas,CAL23,56.925
2022-02-14,gas,CAL23,52.294
2022-02-15,gas,CAL23,51.756
2022-02-16,gas,CAL23,52.993
2022-02-17,gas,CAL23,52.805
2022-02-20,gas,CAL23,52.784
2022-02-21,gas,CAL23,57.91
2022-02-22,gas,CAL23,63.389
2022-02-23,gas,CAL23,79.296
2022-02-24,gas,CAL23,62.552
2022-02-27,gas,CAL23,62.492
2022-02-28,gas,CAL23,69.877
2022-03-01,gas,CAL23,81.554
2022-03-02,gas,CAL23,79.571
2022-03-03,gas,CAL23,76.571
2022-03-06,gas,CAL23,84.242
2022-03-07,gas,CAL23,83.56
2022-03-08,gas,CAL23,76.723
2022-03-09,gas,CAL23,67.702
2022-03-10,gas,CAL23,72.837
2022-03-13,gas,CAL23,66.932
2022-03-14,gas,CAL23,70.677
2022-03-15,gas,CAL23,65.802
2022-03-16,gas,CAL23,66.454
2022-03-17,gas,CAL23,68.468
2022-03-20,gas,CAL23,68.171
2022-03-21,gas,CAL23,69.554
2022-03-22,gas,CAL23,76.481
2022-03-23,gas,CAL23,76.099
2022-03-24,gas,CAL23,73.243
2022-03-27,gas,CAL23,78.608
2022-03-28,gas,CAL23,75.445
2022-03-29,gas,CAL23,86.68
2022-03-30,gas,CAL23,89.098
2022-03-31,gas,CAL23,85.083
2022-04-03,gas,CAL23,83.22
2022-04-04,gas,CAL23,87.218
2022-04-05,gas,CAL23,88.88
2022-04-06,gas,CAL23,89.405
2022-04-07,gas,CAL23,90.173
2022-04-10,gas,CAL23,92.608
2022-04-11,gas,CAL23,89.533
2022-04-12,gas,CAL23,92.598
2022-04-13,gas,CAL23,89.503
2022-04-18,gas,CAL23,85.123
2022-04-19,gas,CAL23,89.715
2022-04-20,gas,CAL23,93.597
2022-04-21,gas,CAL23,90.218
2022-04-24,gas,CAL23,89.64
2022-04-25,gas,CAL23,89.122
2022-04-26,gas,CAL23,90.247
2022-04-27,gas,CAL23,88.203
2022-04-28,gas,CAL23,87.687
2022-05-01,gas,CAL23,83.162
2022-05-02,gas,CAL23,86.658
2022-05-03,gas,CAL23,97.46
2022-05-04,gas,CAL23,102.743
2022-05-05,gas,CAL23,100.193
2022-05-08,gas,CAL23,95.658
2022-05-09,gas,CAL23,96.408
2022-05-10,gas,CAL23,92.058
2022-05-11,gas,CAL23,98.533
2022-05-12,gas,CAL23,93.772
2022-05-15,gas,CAL23,83.6
2022-05-16,gas,CAL23,94.618
2022-05-17,gas,CAL23,92.933
2022-05-18,gas,CAL23,91.18
2022-05-19,gas,CAL23,90.368
2022-05-22,gas,CAL23,88.053
2022-05-23,gas,CAL23,88.62
2022-05-24,gas,CAL23,90.423
2022-05-25,gas,CAL23,90.733
2022-05-26,gas,CAL23,89.978
2022-05-29,gas,CAL23,90.595
2022-05-30,gas,CAL23,93.278
2022-05-31,gas,CAL23,90.865
2022-06-01,gas,CAL23,93.148
2022-06-02,gas,CAL23,92.635
2022-06-05,gas,CAL23,92.848
2022-06-06,gas,CAL23,91.223
2022-06-07,gas,CAL23,90.05
2022-06-08,gas,CAL23,90.013
2022-06-09,gas,CAL23,90.173
2022-06-12,gas,CAL23,87.65
2022-06-13,gas,CAL23,91.323
2022-06-14,gas,CAL23,99.263
2022-06-15,gas,CAL23,108.51
2022-06-16,gas,CAL23,99.1
2022-06-19,gas,CAL23,97.375
2022-06-20,gas,CAL23,101.05
2022-06-21,gas,CAL23,108.035
2022-06-22,gas,CAL23,112.093
2022-06-23,gas,CAL23,109.325
2022-06-26,gas,CAL23,108.25
2022-06-27,gas,CAL23,109.028
2022-06-28,gas,CAL23,115.888
2022-06-29,gas,CAL23,117.738
2022-06-30,gas,CAL23,118.838
2022-07-03,gas,CAL23,129.756
2022-07-04,gas,CAL23,132.998
2022-07-05,gas,CAL23,142.111
2022-07-06,gas,CAL23,155.523
2022-07-07,gas,CAL23,151.697
2022-07-10,gas,CAL23,148.72
2022-07-11,gas,CAL23,153.813
2022-07-12,gas,CAL23,156.515
2022-07-13,gas,CAL23,150.31
2022-07-14,gas,CAL23,139.238
2022-07-17,gas,CAL23,136.2
2022-07-18,gas,CAL23,134.798
2022-07-19,gas,CAL23,137.213
2022-07-20,gas,CAL23,135.288
2022-07-21,gas,CAL23,139.465
2022-07-24,gas,CAL23,146.768
2022-07-25,gas,CAL23,160.765
2022-07-26,gas,CAL23,156.498
2022-07-27,gas,CAL23,156.483
2022-07-28,gas,CAL23,156.625
2022-07-31,gas,CAL23,163.49
2022-08-01,gas,CAL23,166.925
2022-08-02,gas,CAL23,166.893
2022-08-03,gas,CAL23,168.578
2022-08-04,gas,CAL23,169.375
2022-08-07,gas,CAL23,168.7
2022-08-08,gas,CAL23,172.777
2022-08-09,gas,CAL23,185.698
2022-08-10,gas,CAL23,198.44
2022-08-11,gas,CAL23,196.34
2022-08-14,gas,CAL23,207.555
2022-08-15,gas,CAL23,213.5
2022-08-16,gas,CAL23,214.49
2022-08-17,gas,CAL23,228.995
2022-08-18,gas,CAL23,238.093
2022-08-21,gas,CAL23,259.33
2022-08-22,gas,CAL23,253.54
2022-08-23,gas,CAL23,275.838
2022-08-24,gas,CAL23,295.968
2022-08-25,gas,CAL23,317.513
2022-08-28,gas,CAL23,269.88
2022-08-29,gas,CAL23,232.243
2022-08-30,gas,CAL23,200.488
2022-08-31,gas,CAL23,202.603
2022-09-01,gas,CAL23,184.645
2022-09-04,gas,CAL23,215.225
2022-09-05,gas,CAL23,216.173
2022-09-06,gas,CAL23,204.67
2022-09-07,gas,CAL23,204.455
2022-09-08,gas,CAL23,197.03
2022-09-11,gas,CAL23,180.93
2022-09-12,gas,CAL23,186.258
2022-09-13,gas,CAL23,203.415
2022-09-14,gas,CAL23,209.773
2022-09-15,gas,CAL23,185.403
2022-09-18,gas,CAL23,180.108
